order_id,order_date,product,quantity,price,revenue,region,channel
2902,2024-02-18,Prod_1,2,55.34,110.68,East,Store
2903,2024-02-18,Prod_13,3,16.05,48.15,North,Online
2904,2024-02-18,Prod_9,4,66.4,265.6,South,Online
2905,2024-02-18,Prod_15,3,41.08,123.24,East,Store
2906,2024-02-18,Prod_14,1,16.06,16.06,South,Online
2907,2024-02-18,Prod_4,4,90.88,363.52,North,Online
2908,2024-02-18,Prod_11,4,32.35,129.4,West,Store
2909,2024-02-18,Prod_1,4,20.53,82.12,East,Online
2910,2024-02-18,Prod_12,1,70.14,70.14,West,Online
2911,2024-02-18,Prod_15,3,83.3,249.9,South,Store
2912,2024-02-18,Prod_7,3,100.23,300.69,North,Store
2913,2024-02-18,Prod_8,3,55.46,166.38,South,Online
2914,2024-02-18,Prod_7,3,92.59,277.77,West,Store
2915,2024-02-18,Prod_15,3,52.91,158.73,West,Online
2916,2024-02-18,Prod_11,3,59.24,177.72,East,Online
2917,2024-02-18,Prod_13,2,8.01,16.02,South,Online
2918,2024-02-18,Prod_6,4,29.5,118.0,East,Online
2919,2024-02-18,Prod_4,3,23.58,70.74,East,Online
2920,2024-02-18,Prod_13,1,57.49,57.49,East,Online
2921,2024-02-18,Prod_8,4,28.19,112.76,South,Online
2922,2024-02-18,Prod_8,2,52.31,104.62,West,Online
2923,2024-02-18,Prod_10,2,33.0,66.0,North,Online
2924,2024-02-18,Prod_4,1,86.07,86.07,South,Online
2925,2024-02-18,Prod_13,3,10.39,31.17,South,Store
2926,2024-02-18,Prod_13,4,16.2,64.8,North,Store
2927,2024-02-18,Prod_6,2,68.22,136.44,South,Online
2928,2024-02-18,Prod_3,3,86.22,258.66,South,Store
2929,2024-02-18,Prod_4,1,21.73,21.73,South,Online
2930,2024-02-18,Prod_7,4,83.54,334.16,West,Store
2931,2024-02-18,Prod_7,3,57.44,172.32,East,Online
2932,2024-02-18,Prod_9,3,93.4,280.2,North,Store
2933,2024-02-18,Prod_13,3,45.33,135.99,West,Online
2934,2024-02-18,Prod_13,3,38.05,114.15,East,Online
2935,2024-02-18,Prod_1,3,31.2,93.6,North,Store
2936,2024-02-18,Prod_15,2,79.12,158.24,South,Store
2937,2024-02-18,Prod_1,4,11.96,47.84,North,Online
2938,2024-02-18,Prod_11,3,76.98,230.94,South,Online
2939,2024-02-18,Prod_15,2,29.15,58.3,East,Store
2940,2024-02-19,Prod_4,2,60.97,121.94,North,Online
2941,2024-02-19,Prod_13,4,70.85,283.4,West,Online
2942,2024-02-19,Prod_15,1,77.72,77.72,South,Online
2943,2024-02-19,Prod_13,2,65.31,130.62,East,Online
2944,2024-02-19,Prod_14,4,46.06,184.24,North,Online
2945,2024-02-19,Prod_10,4,40.65,162.6,South,Online
2946,2024-02-19,Prod_12,3,82.2,246.6,South,Store
2947,2024-02-19,Prod_15,1,22.63,22.63,East,Store
2948,2024-02-19,Prod_10,2,59.64,119.28,South,Online
2949,2024-02-19,Prod_6,3,98.42,295.26,South,Store
2950,2024-02-19,Prod_10,3,37.17,111.51,North,Store
2951,2024-02-19,Prod_10,1,82.08,82.08,North,Store
2952,2024-02-19,Prod_9,1,103.88,103.88,East,Online
2953,2024-02-19,Prod_7,3,63.34,190.02,South,Online
2954,2024-02-19,Prod_4,3,83.43,250.29,South,Store
2955,2024-02-19,Prod_7,2,12.64,25.28,East,Online
2956,2024-02-19,Prod_1,2,55.18,110.36,North,Online
2957,2024-02-19,Prod_1,3,58.96,176.88,West,Online
2958,2024-02-19,Prod_14,2,34.82,69.64,West,Online
2959,2024-02-19,Prod_5,1,87.95,87.95,East,Store
2960,2024-02-19,Prod_14,1,22.09,22.09,South,Store
2961,2024-02-19,Prod_12,2,9.64,19.28,North,Online
2962,2024-02-19,Prod_11,3,15.18,45.54,North,Online
2963,2024-02-19,Prod_13,1,56.48,56.48,North,Store
2964,2024-02-19,Prod_1,4,99.2,396.8,West,Online
2965,2024-02-19,Prod_7,1,37.29,37.29,East,Online
2966,2024-02-19,Prod_10,2,35.31,70.62,North,Store
2967,2024-02-19,Prod_8,3,61.87,185.61,West,Online
2968,2024-02-19,Prod_11,1,48.43,48.43,East,Online
2969,2024-02-19,Prod_3,1,99.05,99.05,South,Online
2970,2024-02-19,Prod_11,3,101.79,305.37,East,Store
2971,2024-02-19,Prod_6,1,64.79,64.79,West,Online
2972,2024-02-19,Prod_3,2,101.55,203.1,North,Online
2973,2024-02-19,Prod_7,4,91.55,366.2,West,Store
2974,2024-02-19,Prod_9,1,100.33,100.33,South,Store
2975,2024-02-19,Prod_11,2,89.3,178.6,East,Store
2976,2024-02-19,Prod_2,1,28.57,28.57,South,Online
2977,2024-02-19,Prod_4,3,41.13,123.39,East,Online
2978,2024-02-19,Prod_12,1,67.17,67.17,South,Online
2979,2024-02-19,Prod_12,1,28.41,28.41,East,Online
2980,2024-02-19,Prod_11,2,77.35,154.7,South,Online
2981,2024-02-19,Prod_3,2,96.61,193.22,South,Online
2982,2024-02-19,Prod_7,4,68.25,273.0,East,Store
2983,2024-02-19,Prod_1,1,86.58,86.58,East,Online
2984,2024-02-19,Prod_7,2,15.96,31.92,West,Online
2985,2024-02-19,Prod_5,2,73.66,147.32,East,Online
2986,2024-02-19,Prod_3,4,56.48,225.92,West,Online
2987,2024-02-19,Prod_6,1,66.51,66.51,North,Online
2988,2024-02-19,Prod_11,1,86.09,86.09,West,Store
2989,2024-02-19,Prod_8,4,96.79,387.16,South,Online
2990,2024-02-19,Prod_3,4,96.06,384.24,West,Store
2991,2024-02-19,Prod_12,1,97.77,97.77,West,Store
2992,2024-02-19,Prod_8,4,64.31,257.24,West,Online
2993,2024-02-19,Prod_6,4,11.27,45.08,South,Online
2994,2024-02-20,Prod_8,1,101.45,101.45,East,Store
2995,2024-02-20,Prod_4,4,15.47,61.88,West,Store
2996,2024-02-20,Prod_5,2,85.46,170.92,West,Online
2997,2024-02-20,Prod_9,2,80.37,160.74,East,Online
2998,2024-02-20,Prod_15,1,32.89,32.89,West,Store
2999,2024-02-20,Prod_1,2,66.43,132.86,North,Online
3000,2024-02-20,Prod_5,2,47.25,94.5,North,Online
3001,2024-02-20,Prod_15,3,79.31,237.93,West,Online
3002,2024-02-20,Prod_6,1,40.66,40.66,East,Online
3003,2024-02-20,Prod_9,2,94.28,188.56,South,Online
3004,2024-02-20,Prod_1,4,86.53,346.12,North,Online
3005,2024-02-20,Prod_2,3,54.49,163.47,West,Online
3006,2024-02-20,Prod_13,3,97.91,293.73,South,Store
3007,2024-02-20,Prod_11,4,83.38,333.52,West,Store
3008,2024-02-20,Prod_6,4,61.92,247.68,East,Online
3009,2024-02-20,Prod_15,4,93.79,375.16,East,Online
3010,2024-02-20,Prod_11,1,83.81,83.81,West,Online
3011,2024-02-20,Prod_9,1,51.23,51.23,North,Store
3012,2024-02-20,Prod_2,1,61.69,61.69,North,Online
3013,2024-02-20,Prod_7,4,52.43,209.72,North,Online
3014,2024-02-20,Prod_15,3,103.96,311.88,North,Store
3015,2024-02-20,Prod_15,2,64.86,129.72,North,Store
3016,2024-02-20,Prod_2,4,27.43,109.72,South,Online
3017,2024-02-20,Prod_15,1,16.18,16.18,North,Store
3018,2024-02-20,Prod_6,2,87.6,175.2,North,Online
3019,2024-02-20,Prod_1,2,95.5,191.0,North,Online
3020,2024-02-20,Prod_7,2,74.94,149.88,East,Online
3021,2024-02-20,Prod_12,4,87.79,351.16,East,Store
3022,2024-02-20,Prod_4,3,37.72,113.16,West,Store
3023,2024-02-20,Prod_5,4,97.08,388.32,East,Online
3024,2024-02-20,Prod_2,1,79.91,79.91,South,Online
3025,2024-02-20,Prod_6,4,24.56,98.24,West,Online
3026,2024-02-20,Prod_11,2,78.36,156.72,East,Online
3027,2024-02-20,Prod_7,4,91.77,367.08,West,Store
3028,2024-02-20,Prod_10,4,46.84,187.36,East,Online
3029,2024-02-20,Prod_4,2,43.73,87.46,North,Online
3030,2024-02-20,Prod_12,2,40.11,80.22,East,Online
3031,2024-02-20,Prod_5,4,27.61,110.44,West,Online
3032,2024-02-20,Prod_4,3,62.45,187.35,East,Store
3033,2024-02-21,Prod_4,3,105.5,316.5,West,Online
3034,2024-02-21,Prod_12,1,40.75,40.75,South,Online
3035,2024-02-21,Prod_3,1,29.12,29.12,South,Store
3036,2024-02-21,Prod_12,3,100.73,302.19,North,Online
3037,2024-02-21,Prod_13,4,70.55,282.2,East,Online
3038,2024-02-21,Prod_3,1,92.87,92.87,East,Online
3039,2024-02-21,Prod_12,3,45.23,135.69,North,Store
3040,2024-02-21,Prod_14,3,13.22,39.66,South,Store
3041,2024-02-21,Prod_15,2,49.26,98.52,East,Store
3042,2024-02-21,Prod_3,3,88.76,266.28,North,Store
3043,2024-02-21,Prod_13,4,54.32,217.28,East,Online
3044,2024-02-21,Prod_7,2,25.26,50.52,North,Store
3045,2024-02-21,Prod_13,2,61.35,122.7,South,Online
3046,2024-02-21,Prod_11,2,43.83,87.66,East,Store
3047,2024-02-21,Prod_11,2,104.47,208.94,East,Store
3048,2024-02-21,Prod_4,1,18.98,18.98,West,Online
3049,2024-02-21,Prod_2,2,88.14,176.28,South,Store
3050,2024-02-21,Prod_6,2,93.48,186.96,North,Online
3051,2024-02-21,Prod_13,3,20.47,61.41,West,Store
3052,2024-02-21,Prod_3,1,27.84,27.84,West,Store
3053,2024-02-21,Prod_14,4,20.47,81.88,West,Online
3054,2024-02-21,Prod_9,3,47.42,142.26,North,Store
3055,2024-02-21,Prod_3,4,42.63,170.52,West,Online
3056,2024-02-21,Prod_8,1,17.95,17.95,South,Online
3057,2024-02-21,Prod_8,2,24.15,48.3,East,Store
3058,2024-02-21,Prod_2,3,30.05,90.15,West,Online
3059,2024-02-21,Prod_10,4,60.9,243.6,South,Online
3060,2024-02-21,Prod_12,4,97.27,389.08,East,Store
3061,2024-02-21,Prod_10,4,25.49,101.96,East,Online
3062,2024-02-21,Prod_13,2,19.91,39.82,West,Store
3063,2024-02-21,Prod_14,2,45.29,90.58,South,Store
3064,2024-02-21,Prod_12,4,38.54,154.16,South,Online
3065,2024-02-21,Prod_7,2,53.9,107.8,North,Online
3066,2024-02-21,Prod_3,2,94.92,189.84,South,Online
3067,2024-02-21,Prod_15,3,100.17,300.51,South,Online
3068,2024-02-21,Prod_7,3,45.43,136.29,East,Online
3069,2024-02-21,Prod_15,1,42.73,42.73,East,Online
3070,2024-02-21,Prod_15,1,54.08,54.08,West,Online
3071,2024-02-21,Prod_7,3,69.4,208.2,South,Store
3072,2024-02-21,Prod_13,4,35.04,140.16,North,Online
3073,2024-02-22,Prod_4,3,100.28,300.84,West,Online
3074,2024-02-22,Prod_9,4,15.47,61.88,South,Online
3075,2024-02-22,Prod_7,4,88.36,353.44,North,Store
3076,2024-02-22,Prod_15,1,86.13,86.13,South,Online
3077,2024-02-22,Prod_9,1,19.63,19.63,East,Online
3078,2024-02-22,Prod_10,2,85.66,171.32,North,Online
3079,2024-02-22,Prod_11,2,27.55,55.1,East,Store
3080,2024-02-22,Prod_12,4,87.04,348.16,South,Store
3081,2024-02-22,Prod_6,3,8.2,24.6,North,Store
3082,2024-02-22,Prod_3,2,84.72,169.44,North,Online
3083,2024-02-22,Prod_14,3,74.09,222.27,North,Store
3084,2024-02-22,Prod_12,1,24.32,24.32,West,Online
3085,2024-02-22,Prod_3,2,60.6,121.2,West,Online
3086,2024-02-22,Prod_6,2,37.76,75.52,North,Online
3087,2024-02-22,Prod_12,2,27.57,55.14,South,Store
3088,2024-02-22,Prod_9,3,80.7,242.1,West,Online
3089,2024-02-22,Prod_9,2,59.19,118.38,East,Online
3090,2024-02-22,Prod_7,4,22.33,89.32,South,Store
3091,2024-02-22,Prod_5,2,48.79,97.58,East,Store
3092,2024-02-22,Prod_9,1,54.53,54.53,East,Online
3093,2024-02-22,Prod_7,1,58.0,58.0,West,Store
3094,2024-02-22,Prod_9,4,59.86,239.44,North,Online
3095,2024-02-22,Prod_12,3,96.58,289.74,West,Online
3096,2024-02-22,Prod_13,2,88.61,177.22,East,Store
3097,2024-02-22,Prod_11,1,72.51,72.51,North,Online
3098,2024-02-22,Prod_8,2,100.6,201.2,West,Online
3099,2024-02-22,Prod_13,1,31.61,31.61,West,Store
3100,2024-02-22,Prod_2,3,43.55,130.65,East,Store
3101,2024-02-22,Prod_15,3,101.59,304.77,East,Online
3102,2024-02-22,Prod_4,1,96.81,96.81,East,Store
3103,2024-02-22,Prod_1,3,46.94,140.82,West,Store
3104,2024-02-22,Prod_12,1,80.59,80.59,South,Online
3105,2024-02-22,Prod_3,2,90.05,180.1,North,Online
3106,2024-02-22,Prod_7,3,16.49,49.47,West,Store
3107,2024-02-22,Prod_11,3,26.53,79.59,West,Online
3108,2024-02-22,Prod_2,3,101.46,304.38,West,Store
3109,2024-02-22,Prod_2,3,98.33,294.99,East,Store
3110,2024-02-22,Prod_9,2,74.06,148.12,South,Online
3111,2024-02-22,Prod_13,1,54.64,54.64,South,Online
3112,2024-02-22,Prod_8,1,50.57,50.57,North,Online
3113,2024-02-22,Prod_13,2,80.39,160.78,South,Online
3114,2024-02-22,Prod_4,4,14.83,59.32,North,Store
3115,2024-02-22,Prod_13,4,78.5,314.0,West,Store
3116,2024-02-22,Prod_9,4,87.93,351.72,East,Online
3117,2024-02-22,Prod_1,3,45.4,136.2,West,Store
3118,2024-02-22,Prod_14,3,25.15,75.45,West,Online
3119,2024-02-22,Prod_8,2,12.74,25.48,West,Online
3120,2024-02-22,Prod_1,4,71.7,286.8,North,Online
3121,2024-02-22,Prod_9,3,101.9,305.7,West,Online
3122,2024-02-22,Prod_4,2,60.56,121.12,West,Online
3123,2024-02-22,Prod_8,1,99.23,99.23,North,Online
3124,2024-02-22,Prod_9,1,70.66,70.66,South,Store
3125,2024-02-22,Prod_2,2,23.94,47.88,West,Store
3126,2024-02-22,Prod_7,1,77.14,77.14,North,Store
3127,2024-02-22,Prod_11,2,30.7,61.4,West,Store
3128,2024-02-22,Prod_1,3,17.58,52.74,West,Online
3129,2024-02-22,Prod_4,1,30.35,30.35,North,Online
3130,2024-02-22,Prod_4,4,45.48,181.92,South,Store
3131,2024-02-22,Prod_15,4,80.64,322.56,East,Store
3132,2024-02-23,Prod_6,3,81.92,245.76,East,Store
3133,2024-02-23,Prod_13,1,69.38,69.38,East,Online
3134,2024-02-23,Prod_14,4,38.95,155.8,North,Store
3135,2024-02-23,Prod_3,1,47.47,47.47,South,Store
3136,2024-02-23,Prod_14,2,75.96,151.92,West,Store
3137,2024-02-23,Prod_11,4,88.24,352.96,South,Store
3138,2024-02-23,Prod_4,3,15.14,45.42,North,Store
3139,2024-02-23,Prod_1,1,62.49,62.49,South,Online
3140,2024-02-23,Prod_5,1,88.6,88.6,South,Online
3141,2024-02-23,Prod_4,2,59.19,118.38,East,Online
3142,2024-02-23,Prod_9,1,94.79,94.79,South,Online
3143,2024-02-23,Prod_5,4,70.71,282.84,East,Online
3144,2024-02-23,Prod_1,2,57.95,115.9,North,Online
3145,2024-02-23,Prod_6,4,68.91,275.64,South,Online
3146,2024-02-23,Prod_1,3,31.73,95.19,North,Online
3147,2024-02-23,Prod_3,3,69.07,207.21,North,Online
3148,2024-02-23,Prod_15,3,64.26,192.78,East,Online
3149,2024-02-23,Prod_14,3,98.93,296.79,East,Online
3150,2024-02-23,Prod_10,3,39.59,118.77,North,Online
3151,2024-02-23,Prod_10,4,46.06,184.24,West,Online
3152,2024-02-23,Prod_5,3,8.5,25.5,East,Online
3153,2024-02-23,Prod_2,2,35.73,71.46,South,Online
3154,2024-02-23,Prod_3,1,35.04,35.04,West,Online
3155,2024-02-23,Prod_3,2,38.54,77.08,South,Store
3156,2024-02-23,Prod_2,1,54.73,54.73,East,Online
3157,2024-02-23,Prod_10,4,100.07,400.28,North,Online
3158,2024-02-23,Prod_5,1,25.75,25.75,South,Online
3159,2024-02-23,Prod_13,2,30.89,61.78,North,Store
3160,2024-02-23,Prod_6,4,13.21,52.84,East,Online
3161,2024-02-23,Prod_8,3,67.71,203.13,West,Online
3162,2024-02-23,Prod_1,2,100.62,201.24,North,Online
3163,2024-02-23,Prod_8,3,84.86,254.58,East,Store
3164,2024-02-23,Prod_11,3,24.9,74.7,East,Store
3165,2024-02-23,Prod_5,4,31.39,125.56,North,Store
3166,2024-02-23,Prod_12,2,11.03,22.06,West,Online
3167,2024-02-23,Prod_9,2,13.09,26.18,North,Store
3168,2024-02-23,Prod_9,2,26.22,52.44,South,Online
3169,2024-02-23,Prod_4,1,39.25,39.25,South,Online
3170,2024-02-23,Prod_11,2,57.4,114.8,South,Online
3171,2024-02-23,Prod_9,1,15.37,15.37,South,Store
3172,2024-02-23,Prod_8,1,85.76,85.76,East,Online
3173,2024-02-23,Prod_11,1,30.53,30.53,North,Online
3174,2024-02-24,Prod_1,2,53.83,107.66,East,Store
3175,2024-02-24,Prod_13,3,92.91,278.73,West,Online
3176,2024-02-24,Prod_8,1,45.51,45.51,North,Online
3177,2024-02-24,Prod_2,3,56.64,169.92,West,Online
3178,2024-02-24,Prod_6,4,37.84,151.36,West,Store
3179,2024-02-24,Prod_9,2,74.7,149.4,North,Store
3180,2024-02-24,Prod_1,4,45.14,180.56,East,Store
3181,2024-02-24,Prod_9,1,63.81,63.81,East,Online
3182,2024-02-24,Prod_12,4,86.76,347.04,North,Online
3183,2024-02-24,Prod_12,1,23.78,23.78,South,Online
3184,2024-02-24,Prod_5,4,17.65,70.6,North,Store
3185,2024-02-24,Prod_9,4,52.04,208.16,West,Store
3186,2024-02-24,Prod_6,1,13.51,13.51,North,Store
3187,2024-02-24,Prod_9,3,83.48,250.44,East,Online
3188,2024-02-24,Prod_11,3,87.82,263.46,West,Online
3189,2024-02-24,Prod_7,2,20.92,41.84,West,Online
3190,2024-02-24,Prod_9,2,33.96,67.92,East,Store
3191,2024-02-24,Prod_11,2,89.79,179.58,West,Store
3192,2024-02-24,Prod_5,1,78.71,78.71,East,Online
3193,2024-02-24,Prod_5,2,65.02,130.04,North,Online
3194,2024-02-24,Prod_8,1,37.61,37.61,North,Online
3195,2024-02-24,Prod_3,2,60.23,120.46,North,Store
3196,2024-02-24,Prod_12,2,91.64,183.28,West,Store
3197,2024-02-24,Prod_14,2,101.45,202.9,West,Online
3198,2024-02-24,Prod_9,3,87.28,261.84,West,Store
3199,2024-02-24,Prod_13,1,43.01,43.01,East,Store
3200,2024-02-24,Prod_6,4,89.21,356.84,East,Store
3201,2024-02-24,Prod_14,3,100.28,300.84,North,Online
3202,2024-02-24,Prod_3,3,61.96,185.88,South,Online
3203,2024-02-24,Prod_2,3,80.46,241.38,North,Store
3204,2024-02-24,Prod_10,1,20.05,20.05,North,Online
3205,2024-02-24,Prod_3,2,64.7,129.4,West,Online
3206,2024-02-24,Prod_12,4,100.77,403.08,South,Online
3207,2024-02-24,Prod_12,2,64.76,129.52,South,Online
3208,2024-02-24,Prod_3,2,98.89,197.78,North,Online
3209,2024-02-24,Prod_14,3,46.81,140.43,West,Online
3210,2024-02-24,Prod_4,1,57.93,57.93,North,Online
3211,2024-02-24,Prod_2,2,72.59,145.18,South,Store
3212,2024-02-24,Prod_7,2,79.53,159.06,North,Online
3213,2024-02-24,Prod_1,4,72.59,290.36,North,Online
3214,2024-02-24,Prod_14,1,99.05,99.05,East,Online
3215,2024-02-24,Prod_11,1,26.53,26.53,North,Online
3216,2024-02-24,Prod_8,4,14.43,57.72,West,Store
3217,2024-02-24,Prod_12,3,31.25,93.75,South,Online
3218,2024-02-24,Prod_12,3,36.77,110.31,South,Online
3219,2024-02-24,Prod_4,1,98.64,98.64,West,Online
3220,2024-02-24,Prod_3,2,30.7,61.4,South,Store
3221,2024-02-24,Prod_15,4,32.29,129.16,South,Online
3222,2024-02-24,Prod_7,2,44.53,89.06,South,Online
3223,2024-02-24,Prod_10,3,27.85,83.55,West,Store
3224,2024-02-24,Prod_9,2,82.99,165.98,North,Online
3225,2024-02-24,Prod_7,3,50.63,151.89,East,Store
3226,2024-02-24,Prod_7,4,39.31,157.24,East,Online
3227,2024-02-24,Prod_6,1,97.35,97.35,West,Store
3228,2024-02-24,Prod_3,4,9.69,38.76,South,Store
3229,2024-02-24,Prod_4,3,24.13,72.39,North,Store
3230,2024-02-24,Prod_3,4,74.06,296.24,North,Store
3231,2024-02-24,Prod_12,2,23.0,46.0,North,Online
3232,2024-02-24,Prod_7,2,98.13,196.26,South,Online
3233,2024-02-25,Prod_4,3,74.8,224.4,North,Store
3234,2024-02-25,Prod_7,1,41.65,41.65,East,Online
3235,2024-02-25,Prod_10,2,22.9,45.8,South,Online
3236,2024-02-25,Prod_11,4,62.76,251.04,West,Online
3237,2024-02-25,Prod_15,4,15.37,61.48,North,Online
3238,2024-02-25,Prod_2,1,98.29,98.29,East,Store
3239,2024-02-25,Prod_12,3,62.11,186.33,East,Store
3240,2024-02-25,Prod_8,3,82.12,246.36,North,Store
3241,2024-02-25,Prod_2,1,47.72,47.72,West,Online
3242,2024-02-25,Prod_13,1,39.72,39.72,South,Store
3243,2024-02-25,Prod_2,4,55.09,220.36,West,Store
3244,2024-02-25,Prod_11,4,35.38,141.52,South,Online
3245,2024-02-25,Prod_10,1,74.02,74.02,North,Online
3246,2024-02-25,Prod_13,3,8.06,24.18,South,Store
3247,2024-02-25,Prod_2,4,39.43,157.72,West,Store
3248,2024-02-25,Prod_4,3,50.23,150.69,East,Store
3249,2024-02-25,Prod_8,2,105.32,210.64,West,Online
3250,2024-02-25,Prod_13,3,54.78,164.34,West,Store
3251,2024-02-25,Prod_14,1,17.52,17.52,South,Store
3252,2024-02-25,Prod_7,2,90.31,180.62,South,Online
3253,2024-02-25,Prod_9,4,65.26,261.04,South,Online
3254,2024-02-25,Prod_14,1,23.23,23.23,South,Store
3255,2024-02-25,Prod_1,2,13.23,26.46,North,Online
3256,2024-02-25,Prod_7,4,43.33,173.32,North,Online
3257,2024-02-25,Prod_1,4,81.74,326.96,West,Store
3258,2024-02-25,Prod_8,3,105.52,316.56,North,Store
3259,2024-02-25,Prod_14,4,97.09,388.36,South,Store
3260,2024-02-25,Prod_5,1,65.3,65.3,South,Online
3261,2024-02-25,Prod_11,3,44.97,134.91,North,Online
3262,2024-02-25,Prod_11,3,76.3,228.9,East,Online
3263,2024-02-25,Prod_6,4,71.37,285.48,North,Online
3264,2024-02-25,Prod_12,2,42.26,84.52,North,Online
3265,2024-02-25,Prod_14,1,18.84,18.84,North,Store
3266,2024-02-26,Prod_8,3,73.91,221.73,South,Online
3267,2024-02-26,Prod_7,4,27.14,108.56,East,Online
3268,2024-02-26,Prod_4,1,65.88,65.88,West,Online
3269,2024-02-26,Prod_6,4,51.64,206.56,East,Store
3270,2024-02-26,Prod_8,4,30.14,120.56,South,Store
3271,2024-02-26,Prod_11,4,105.5,422.0,South,Online
3272,2024-02-26,Prod_6,4,47.2,188.8,West,Online
3273,2024-02-26,Prod_8,1,69.77,69.77,West,Store
3274,2024-02-26,Prod_9,1,94.86,94.86,South,Store
3275,2024-02-26,Prod_15,2,34.43,68.86,East,Online
3276,2024-02-26,Prod_15,1,18.9,18.9,East,Online
3277,2024-02-26,Prod_10,1,9.46,9.46,East,Online
3278,2024-02-26,Prod_9,4,41.99,167.96,North,Online
3279,2024-02-26,Prod_10,1,28.64,28.64,East,Online
3280,2024-02-26,Prod_15,4,32.65,130.6,South,Online
3281,2024-02-26,Prod_11,1,44.83,44.83,South,Online
3282,2024-02-26,Prod_2,1,55.65,55.65,West,Online
3283,2024-02-26,Prod_15,1,31.86,31.86,South,Online
3284,2024-02-26,Prod_2,4,75.47,301.88,East,Online
3285,2024-02-26,Prod_13,1,63.16,63.16,North,Online
3286,2024-02-26,Prod_6,3,22.26,66.78,East,Online
3287,2024-02-27,Prod_4,1,98.75,98.75,West,Online
3288,2024-02-27,Prod_1,2,80.47,160.94,North,Online
3289,2024-02-27,Prod_10,1,45.09,45.09,West,Store
3290,2024-02-27,Prod_2,4,81.87,327.48,East,Store
3291,2024-02-27,Prod_8,3,55.09,165.27,North,Online
3292,2024-02-27,Prod_10,2,53.23,106.46,North,Online
3293,2024-02-27,Prod_5,1,35.89,35.89,South,Online
3294,2024-02-27,Prod_9,4,54.46,217.84,South,Online
3295,2024-02-27,Prod_12,4,67.45,269.8,South,Online
3296,2024-02-27,Prod_4,3,102.82,308.46,South,Online
3297,2024-02-27,Prod_7,1,6.6,6.6,East,Store
3298,2024-02-27,Prod_15,4,84.5,338.0,North,Store
3299,2024-02-27,Prod_14,2,41.69,83.38,East,Online
3300,2024-02-27,Prod_15,4,104.74,418.96,West,Store
3301,2024-02-27,Prod_4,2,19.26,38.52,West,Online
3302,2024-02-27,Prod_12,4,19.02,76.08,South,Online
3303,2024-02-27,Prod_4,3,87.84,263.52,West,Online
3304,2024-02-27,Prod_14,2,12.75,25.5,North,Online
3305,2024-02-27,Prod_3,3,52.73,158.19,South,Store
3306,2024-02-27,Prod_3,4,30.96,123.84,South,Store
3307,2024-02-27,Prod_14,4,88.41,353.64,North,Online
3308,2024-02-27,Prod_4,4,50.24,200.96,South,Store
3309,2024-02-27,Prod_7,1,73.03,73.03,West,Online
3310,2024-02-27,Prod_3,3,52.63,157.89,West,Store
3311,2024-02-27,Prod_5,4,14.12,56.48,West,Store
3312,2024-02-27,Prod_2,3,68.08,204.24,North,Store
3313,2024-02-27,Prod_3,1,37.78,37.78,West,Store
3314,2024-02-27,Prod_4,4,58.26,233.04,North,Online
3315,2024-02-27,Prod_3,1,90.89,90.89,East,Online
3316,2024-02-27,Prod_3,1,46.5,46.5,West,Store
3317,2024-02-27,Prod_2,1,26.19,26.19,South,Online
3318,2024-02-27,Prod_11,4,73.97,295.88,North,Store
3319,2024-02-28,Prod_6,1,60.15,60.15,North,Online
3320,2024-02-28,Prod_4,3,101.17,303.51,South,Store
3321,2024-02-28,Prod_13,4,58.22,232.88,North,Online
3322,2024-02-28,Prod_4,4,102.42,409.68,West,Online
3323,2024-02-28,Prod_3,4,17.07,68.28,East,Online
3324,2024-02-28,Prod_12,2,72.43,144.86,South,Online
3325,2024-02-28,Prod_3,2,13.65,27.3,North,Store
3326,2024-02-28,Prod_8,1,15.48,15.48,South,Store
3327,2024-02-28,Prod_10,2,85.69,171.38,South,Online
3328,2024-02-28,Prod_10,1,36.64,36.64,North,Online
3329,2024-02-28,Prod_9,3,31.02,93.06,East,Online
3330,2024-02-28,Prod_13,1,84.18,84.18,East,Online
3331,2024-02-28,Prod_6,1,54.16,54.16,South,Store
3332,2024-02-28,Prod_12,1,37.51,37.51,West,Store
3333,2024-02-28,Prod_11,3,18.64,55.92,North,Online
3334,2024-02-28,Prod_10,1,55.71,55.71,West,Online
3335,2024-02-28,Prod_10,2,84.58,169.16,West,Store
3336,2024-02-28,Prod_11,1,20.0,20.0,East,Store
3337,2024-02-28,Prod_14,3,30.65,91.95,West,Online
3338,2024-02-28,Prod_9,1,28.35,28.35,South,Online
3339,2024-02-28,Prod_6,4,94.16,376.64,South,Online
3340,2024-02-28,Prod_8,4,88.69,354.76,North,Online
3341,2024-02-28,Prod_14,2,90.26,180.52,East,Online
3342,2024-02-28,Prod_10,1,70.61,70.61,East,Store
3343,2024-02-28,Prod_12,1,71.46,71.46,East,Store
3344,2024-02-28,Prod_12,2,52.07,104.14,East,Store
3345,2024-02-28,Prod_8,4,23.03,92.12,East,Store
3346,2024-02-28,Prod_8,3,44.85,134.55,North,Store
3347,2024-02-28,Prod_6,2,59.3,118.6,South,Store
3348,2024-02-28,Prod_13,3,97.71,293.13,North,Online
3349,2024-02-28,Prod_8,2,30.31,60.62,East,Store
3350,2024-02-28,Prod_9,3,53.86,161.58,East,Store
3351,2024-02-28,Prod_3,2,27.58,55.16,East,Online
